,game,model,experiment,episode,metric,value
2664,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_2,Average Word Count B,52.0
2665,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_2,Average Sentence Count A,10.96
2666,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_2,Average Sentence Count B,18.97
2667,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,n Turns,4.0
2668,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Request Count,10.0
2669,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Parsed Request Count,10.0
2670,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Violated Request Count,0.0
2671,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Request Success Ratio,1.0
2672,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Success,1.0
2673,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Lose,0.0
2674,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Aborted,0.0
2675,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Text Fail,0.0
2676,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,JSON Fail,0.0
2677,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Task Success Rate,1.0
2678,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Main Score,100.0
2679,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Summarisation Penatly,0.0
2680,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Conversational turns A,4.0
2681,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Conversational turns B,3.0
2682,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Average Char Count A,93.25
2683,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Average Char Count B,220.33
2684,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Average Word Count A,17.0
2685,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Average Word Count B,40.0
2686,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Average Sentence Count A,9.04
2687,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_4,Average Sentence Count B,16.17
2688,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,n Turns,3.0
2689,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Request Count,7.0
2690,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Parsed Request Count,7.0
2691,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Violated Request Count,0.0
2692,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Request Success Ratio,1.0
2693,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Success,1.0
2694,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Lose,0.0
2695,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Aborted,0.0
2696,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Text Fail,0.0
2697,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,JSON Fail,0.0
2698,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Task Success Rate,1.0
2699,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Main Score,100.0
2700,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Summarisation Penatly,0.0
2701,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Conversational turns A,3.0
2702,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Conversational turns B,2.0
2703,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Average Char Count A,71.33
2704,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Average Char Count B,184.0
2705,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Average Word Count A,13.67
2706,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Average Word Count B,36.0
2707,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Average Sentence Count A,8.44
2708,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_9,Average Sentence Count B,13.85
2709,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,n Turns,3.0
2710,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Request Count,7.0
2711,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Parsed Request Count,7.0
2712,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Violated Request Count,0.0
2713,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Request Success Ratio,1.0
2714,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Success,1.0
2715,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Lose,0.0
2716,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Aborted,0.0
2717,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Text Fail,0.0
2718,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,JSON Fail,0.0
2719,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Task Success Rate,1.0
2720,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Main Score,100.0
2721,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Summarisation Penatly,0.0
2722,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Conversational turns A,3.0
2723,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Conversational turns B,2.0
2724,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Average Char Count A,90.33
2725,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Average Char Count B,171.5
2726,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Average Word Count A,15.0
2727,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Average Word Count B,32.5
2728,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Average Sentence Count A,7.83
2729,dialoguequest,grok-t0.0--grok-t0.0,2_reprompt_5db,episode_0,Average Sentence Count B,12.45
2730,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,n Turns,2.0
2731,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Request Count,4.0
2732,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Parsed Request Count,4.0
2733,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Violated Request Count,0.0
2734,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Request Success Ratio,1.0
2735,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Success,0.0
2736,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Lose,1.0
2737,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Aborted,0.0
2738,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Text Fail,0.0
2739,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,JSON Fail,0.0
2740,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Task Success Rate,0.5833333333333333
2741,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Main Score,58.33333333333333
2742,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Summarisation Penatly,0.0
2743,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Conversational turns A,2.0
2744,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Conversational turns B,1.0
2745,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Average Char Count A,103.5
2746,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Average Char Count B,383.0
2747,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Average Word Count A,19.5
2748,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Average Word Count B,72.0
2749,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Average Sentence Count A,7.88
2750,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_3,Average Sentence Count B,13.43
2751,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,n Turns,5.0
2752,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Request Count,13.0
2753,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Parsed Request Count,13.0
2754,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Violated Request Count,0.0
2755,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Request Success Ratio,1.0
2756,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Success,1.0
2757,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Lose,0.0
2758,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Aborted,0.0
2759,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Text Fail,0.0
2760,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,JSON Fail,0.0
2761,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Task Success Rate,1.0
2762,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Main Score,100.0
2763,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Summarisation Penatly,0.0
2764,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Conversational turns A,5.0
2765,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Conversational turns B,4.0
2766,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Average Char Count A,146.0
2767,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Average Char Count B,409.5
2768,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Average Word Count A,26.4
2769,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Average Word Count B,69.0
2770,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Average Sentence Count A,15.53
2771,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_6,Average Sentence Count B,32.45
2772,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,n Turns,3.0
2773,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Request Count,7.0
2774,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Parsed Request Count,7.0
2775,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Violated Request Count,0.0
2776,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Request Success Ratio,1.0
2777,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Success,1.0
2778,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Lose,0.0
2779,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Aborted,0.0
2780,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Text Fail,0.0
2781,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,JSON Fail,0.0
2782,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Task Success Rate,1.0
2783,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Main Score,93.0
2784,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Summarisation Penatly,7.0
2785,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Conversational turns A,3.0
2786,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Conversational turns B,2.0
2787,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Average Char Count A,107.67
2788,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Average Char Count B,245.5
2789,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Average Word Count A,19.33
2790,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Average Word Count B,43.5
2791,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Average Sentence Count A,9.78
2792,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_8,Average Sentence Count B,14.58
2793,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,n Turns,3.0
2794,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Request Count,7.0
2795,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Parsed Request Count,7.0
2796,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Violated Request Count,0.0
2797,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Request Success Ratio,1.0
2798,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Success,1.0
2799,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Lose,0.0
2800,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Aborted,0.0
2801,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Text Fail,0.0
2802,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,JSON Fail,0.0
2803,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Task Success Rate,1.0
2804,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Main Score,88.0
2805,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Summarisation Penatly,12.0
2806,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Conversational turns A,3.0
2807,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Conversational turns B,2.0
2808,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Average Char Count A,98.0
2809,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Average Char Count B,215.0
2810,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Average Word Count A,18.0
2811,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Average Word Count B,35.5
2812,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Average Sentence Count A,8.72
2813,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_5,Average Sentence Count B,11.73
2814,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,n Turns,3.0
2815,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Request Count,7.0
2816,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Parsed Request Count,7.0
2817,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Violated Request Count,0.0
2818,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Request Success Ratio,1.0
2819,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Success,0.0
2820,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Lose,1.0
2821,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Aborted,0.0
2822,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Text Fail,0.0
2823,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,JSON Fail,0.0
2824,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Task Success Rate,0.8333333333333333
2825,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Main Score,83.33333333333333
2826,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Summarisation Penatly,0.0
2827,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Conversational turns A,3.0
2828,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Conversational turns B,2.0
2829,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Average Char Count A,108.0
2830,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Average Char Count B,277.0
2831,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Average Word Count A,20.0
2832,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Average Word Count B,47.0
2833,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Average Sentence Count A,9.28
2834,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_1,Average Sentence Count B,11.62
2835,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,n Turns,3.0
2836,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Request Count,7.0
2837,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Parsed Request Count,7.0
2838,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Violated Request Count,0.0
2839,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Request Success Ratio,1.0
2840,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Success,1.0
2841,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Lose,0.0
2842,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Aborted,0.0
2843,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Text Fail,0.0
2844,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,JSON Fail,0.0
2845,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Task Success Rate,1.0
2846,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Main Score,99.0
2847,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Summarisation Penatly,1.0
2848,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Conversational turns A,3.0
2849,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Conversational turns B,2.0
2850,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Average Char Count A,101.0
2851,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Average Char Count B,247.5
2852,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Average Word Count A,19.0
2853,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Average Word Count B,43.5
2854,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Average Sentence Count A,8.94
2855,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_7,Average Sentence Count B,13.25
2856,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,n Turns,3.0
2857,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Request Count,7.0
2858,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Parsed Request Count,7.0
2859,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Violated Request Count,0.0
2860,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Request Success Ratio,1.0
2861,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Success,1.0
2862,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Lose,0.0
2863,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Aborted,0.0
2864,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Text Fail,0.0
2865,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,JSON Fail,0.0
2866,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Task Success Rate,1.0
2867,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Main Score,94.0
2868,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Summarisation Penatly,6.0
2869,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Conversational turns A,3.0
2870,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Conversational turns B,2.0
2871,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Average Char Count A,162.67
2872,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Average Char Count B,369.0
2873,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Average Word Count A,28.67
2874,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Average Word Count B,62.0
2875,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Average Sentence Count A,12.75
2876,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_2,Average Sentence Count B,14.9
2877,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,n Turns,3.0
2878,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Request Count,7.0
2879,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Parsed Request Count,7.0
2880,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Violated Request Count,0.0
2881,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Request Success Ratio,1.0
2882,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Success,1.0
2883,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Lose,0.0
2884,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Aborted,0.0
2885,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Text Fail,0.0
2886,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,JSON Fail,0.0
2887,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Task Success Rate,1.0
2888,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Main Score,100.0
2889,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Summarisation Penatly,0.0
2890,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Conversational turns A,3.0
2891,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Conversational turns B,2.0
2892,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Average Char Count A,127.67
2893,dialoguequest,grok-t0.0--grok-t0.0,1_no-reprompt_20db,episode_4,Average Char Count B,301.0
